StudentID,CohortTerm_x,RegistrationDate,Gender,BirthMonth,HSDip,HSDipYr,HSGPAUnwtd,HSGPAWtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus,cohort term,Adjusted Gross Income,Parent Adjusted Gross Income,CohortTerm_y,Term,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,Marital Status_Divorced,Marital Status_Married,Marital Status_Separated,Marital Status_Single,Father's Highest Grade Level_College,Father's Highest Grade Level_High School,Father's Highest Grade Level_Middle School,Father's Highest Grade Level_Unknown,Mother's Highest Grade Level_College,Mother's Highest Grade Level_High School,Mother's Highest Grade Level_Middle School,Mother's Highest Grade Level_Unknown,Housing_Off Campus,Housing_On Campus Housing,Housing_With Parent,Race
356529,1,20160714,2,2,1,2016,2.46,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,0.0,1,3,0,-2,51.0,-1.0,0,0,-2.0,-2,-1,6,0.0,1.59,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,4
323539,1,20140602,2,11,1,2014,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,1370.0,2302.0,1,6,0,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,3.7,3.51,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6
312647,1,20120619,1,4,1,2012,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,0,0,1,0.0,57196.0,1,6,-2,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,4.0,3.91,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,6
353239,1,20160621,2,4,1,2016,3.03,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,12680.0,1,3,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,2.38,2.55,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
325323,1,20140723,2,1,1,2014,3.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,2307.0,0.0,1,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,0.0,3.07,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
328421,1,20140721,1,8,1,2014,2.34,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,3482.0,1,3,0,0,9.0101,-1.0,0,0,-2.0,-2,-1,6,2.0,1.63,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
340616,1,20140804,2,9,-1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15000.0,1,1,-1,-1,-1.0,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
84076,1,20110602,2,11,1,2011,3.75,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,104122.0,104122.0,1,6,-2,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,4.0,3.74,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,3
311398,1,20120420,2,3,1,2012,3.12,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,45483.0,1,3,1,0,0.0,-1.0,0,0,-2.0,-2,-1,6,2.73,3.01,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,4
356152,1,20160523,2,5,1,2016,4.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,15000.0,1,3,0,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.84,3.89,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3
343365,1,20150618,1,1,1,2015,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,1,1,0.0,27749.0,1,3,0,0,52.0301,-1.0,0,0,-2.0,-2,-1,6,2.75,2.56,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
354275,1,20160803,1,12,1,-1,2.87,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,21039.0,1,3,1,-2,11.0101,-1.0,0,0,-2.0,-2,-1,6,2.61,2.65,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
307618,1,20130829,2,5,1,2012,3.06,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,0.0,14920.0,1,3,-2,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,3.5,3.06,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
306769,1,20120627,1,12,1,2012,2.75,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,0,1,1,9090.0,9375.0,1,3,-2,-2,13.1202,-1.0,0,0,-2.0,-2,-1,6,3.72,2.53,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,4
355950,1,20160629,1,2,1,-1,2.27,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,16577.0,1,3,0,1,50.0901,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
312568,1,20120703,1,2,1,2012,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,0,1,1,0.0,15000.0,1,6,-2,-2,40.0501,26.0101,0,0,-2.0,-2,-1,6,4.0,3.54,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
348178,1,20150708,1,12,1,2015,2.78,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,19643.0,1,3,0,0,50.0701,-1.0,0,0,-2.0,-2,-1,6,1.7,1.61,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4
353832,1,20160426,1,7,1,2016,3.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,1,0.0,15000.0,1,3,0,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3
353433,1,20160518,2,2,1,2016,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,1769.0,32767.0,1,3,0,-2,13.1209,-1.0,0,0,-2.0,-2,-1,6,2.91,2.57,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
330273,1,20140701,1,7,1,2014,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,3,0,0,52.0201,52.1401,0,0,-2.0,-2,-1,6,2.86,2.99,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6
340992,3,20141216,1,2,2,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,0.0,3,3,0,1,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
267267,3,20130114,1,9,-1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,-1.0,-1.0,0,0,-2.0,-2,-1,6,3.7,3.7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
345566,1,20150430,1,5,1,2015,2.57,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,42044.0,1,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,2.65,1.38,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
349386,1,20150908,2,2,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15000.0,1,1,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.7,3.7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
311072,1,20130819,2,1,-1,-1,3.34,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,1115.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,2.6,2.8,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
331431,1,20140610,2,1,1,2014,3.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,26400.0,1,6,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,1.08,2.22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
302149,1,20110620,2,9,1,2011,2.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,92352.0,1,6,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,2.5,2.88,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
307082,1,20120627,2,7,1,2012,2.96,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,0,1,0.0,26864.0,1,6,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.0,3.38,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3
330337,1,20140609,2,7,1,2014,2.53,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,15000.0,1,6,0,0,13.1209,-1.0,0,0,-2.0,-2,-1,6,3.7,2.31,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,7
257987,3,20150115,2,9,2,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,3,23138.0,0.0,3,6,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,1.23,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
345377,1,20150407,1,10,1,2015,4.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,15000.0,1,3,0,0,11.0101,-1.0,0,0,-2.0,-2,-1,6,3.94,3.95,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
298419,1,20110706,2,10,1,1993,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,1,0.0,16878.0,1,3,-2,0,5.0207,13.1209,0,0,-2.0,-2,-1,6,2.85,2.89,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,4
300658,1,20110510,1,6,1,-1,2.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,1,0.0,0.0,1,3,-2,0,27.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,1.61,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,6
357853,1,20160627,1,10,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,1,1,0.0,15000.0,1,1,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.72,3.72,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
298390,1,20110503,1,8,1,2011,3.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,18643.0,1,6,0,0,50.0701,-1.0,0,0,-2.0,-2,-1,6,3.7,3.4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
300314,1,20110505,1,6,1,-1,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,10604.0,1,6,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.0,3.52,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
289804,1,20110816,2,8,1,2010,2.37,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,63123.0,1,3,1,-2,23.0101,-1.0,0,0,-2.0,-2,-1,6,1.08,1.73,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6
300882,3,20120119,2,7,1,2011,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,3,7097.0,11000.0,3,3,0,0,52.0801,-1.0,8,0,52.0801,-2,-1,6,3.27,3.37,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
298400,3,20121210,1,2,1,2011,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,15187.0,47717.0,3,6,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.3,2.71,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,3
341965,1,20150506,2,4,1,2015,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,1,0.0,22310.0,1,6,-2,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.3,2.7,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
300921,1,20110418,1,6,1,2011,2.28,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,4553.0,1,1,1,0,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,7
311601,1,20120621,1,9,1,2012,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,0,1,0.0,25929.0,1,6,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.65,3.08,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
351281,1,20160427,2,5,1,2016,2.74,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,57645.0,1,3,0,-2,13.1209,-1.0,0,0,-2.0,-2,-1,6,1.28,1.05,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,4
310906,1,20120711,2,3,1,2010,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,22350.0,1,3,1,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,2.67,2.78,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
314011,1,20120620,1,10,1,2008,2.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,1,9942.0,29277.0,1,1,1,-2,52.0801,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
341643,1,20150408,2,12,1,2015,3.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,79653.0,1,3,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.48,3.41,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
309376,3,20120105,2,9,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.7,3.7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
319420,1,20130902,1,1,1,2013,3.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,1,0.0,74112.0,1,3,0,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,0.0,0.04,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3
355691,1,20160531,1,7,1,2016,2.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,46890.0,1,3,0,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,1.57,2.27,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,6
303825,1,20110808,2,2,1,2011,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,89964.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,3.0,2.97,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,6
307971,3,20111221,1,3,1,2012,3.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,0,3,0.0,15000.0,3,6,0,0,43.0203,-1.0,0,0,-2.0,-2,-1,6,4.0,3.21,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
352648,1,20160419,2,4,1,2016,2.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,52979.0,1,3,0,-2,52.1401,-1.0,0,0,-2.0,-2,-1,6,3.33,3.24,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4
319847,1,20130624,2,5,1,2010,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,0,1,0.0,4736.0,1,3,0,1,52.0301,-1.0,0,0,-2.0,-2,-1,6,0.0,2.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4
328645,3,20140114,1,2,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,51.0,-1.0,0,0,-2.0,-2,-1,6,2.3,2.3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
307921,1,20120627,2,9,1,2012,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,3,1,1,51.3801,-1.0,0,0,-2.0,-2,-1,6,2.98,2.89,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4
330887,1,20140527,2,10,1,2014,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,1,1,0.0,30504.0,1,3,-2,0,52.0301,-1.0,0,0,-2.0,-2,-1,6,3.62,3.7,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
310318,1,20120730,1,4,1,2010,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,0,1,0.0,53069.0,1,1,0,1,51.3801,-1.0,0,0,-2.0,-2,-1,6,2.33,2.32,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3
306231,1,20120709,2,5,1,-1,3.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,1993.0,27567.0,1,3,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,3.07,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
349559,1,20150908,1,10,-1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,1,1,0.0,15000.0,1,1,-1,-1,-1.0,-1.0,0,0,-2.0,-2,-1,6,3.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
312218,1,20120604,2,7,1,2012,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,9989.0,1,3,0,1,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,3.03,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4
317547,3,20121210,2,12,1,2010,2.68,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,0.0,3,3,0,1,9.0101,-1.0,0,0,-2.0,-2,-1,6,2.84,2.69,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
350668,1,20160407,1,12,1,2016,3.23,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,16180.0,1,3,0,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,1.03,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
294371,1,20110425,2,10,1,-1,3.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,2141.0,13189.0,1,3,0,-2,23.0101,-1.0,7,0,23.0101,-2,-1,6,4.0,3.87,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6
343248,1,20150318,2,6,1,2015,2.69,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,1,0.0,28706.0,1,3,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.33,3.48,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
318016,1,20130416,1,6,1,2013,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,0,1,1,0.0,34022.0,1,3,-2,-2,26.0101,-1.0,8,0,26.0101,-2,-1,6,3.26,3.76,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
342775,3,20141231,1,12,-1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,-1.0,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
292171,3,20141216,1,11,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,3,0.0,12771.0,3,3,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,2.9,2.69,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,6
293225,1,20120522,2,7,1,2010,2.04,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,54210.0,1,3,0,1,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,0.65,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,6
303011,1,20110623,2,10,1,2010,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,31019.0,1,6,0,0,52.0801,-1.0,0,0,-2.0,-2,-1,6,3.0,2.64,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
353387,1,20160512,2,9,1,-1,4.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,4591.0,1,3,0,-2,52.0801,-1.0,0,0,-2.0,-2,-1,6,2.85,3.26,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
296922,1,20110823,2,4,1,2011,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,6,0,0,51.0,-1.0,0,0,-2.0,-2,-1,6,4.0,2.88,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4
93195,1,20110825,1,7,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15000.0,1,3,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.0,2.82,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
348598,3,20151027,2,6,1,2014,2.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,3,0.0,0.0,3,3,1,-2,52.1401,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
347807,1,20150624,1,4,1,2015,3.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,39975.0,1,3,0,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,3.5,3.32,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3
353363,1,20160510,1,8,1,2016,3.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,40468.0,1,3,0,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,2.28,2.46,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,3
342603,1,20150622,2,3,1,-1,2.3,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,29215.0,1,3,0,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,2.54,2.49,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,4
314936,1,20120815,1,9,1,2012,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,40843.0,1,3,1,0,9.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,1.18,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,4
332038,3,20141216,1,8,1,2014,2.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,51934.0,3,6,0,0,50.0701,-1.0,0,0,-2.0,-2,-1,6,4.0,2.14,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4
311115,1,20120627,2,5,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,1,1,0.0,0.0,1,6,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.0,2.7,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4
343171,1,20150618,1,10,1,-1,2.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,4488.0,14678.0,1,3,0,0,11.0101,-1.0,0,0,-2.0,-2,-1,6,3.53,3.11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,6
307386,1,20120802,2,9,1,2012,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,10753.0,1,6,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,3.3,2.76,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
344086,1,20150624,2,10,1,2015,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,1,1,6078.0,31013.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,3.68,3.18,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
313385,1,20120802,1,9,1,2012,2.58,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,19871.0,1,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.25,2.61,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
329514,1,20140617,2,2,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,26326.0,1,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,1.94,2.33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4
331122,1,20160825,2,5,1,-1,3.36,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,1,0.0,0.0,1,3,0,-2,51.0,-1.0,0,0,-2.0,-2,-1,6,3.4,3.23,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
327140,1,20140415,2,5,1,2014,3.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,2710.0,48971.0,1,3,0,0,45.1101,13.1209,0,0,-2.0,-2,-1,6,3.63,3.66,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
340181,1,20140818,2,7,1,2004,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,28396.0,0.0,1,6,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,0.0,3.17,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
343351,1,20150618,2,8,1,2014,3.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,36108.0,1,6,0,0,11.0101,-1.0,0,0,-2.0,-2,-1,6,3.7,3.2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3
319887,1,20130422,2,11,1,2013,2.69,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,67337.0,1,3,1,-2,23.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,2.48,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4
358820,1,20160804,2,9,1,-1,2.3,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,30818.0,1,3,0,-2,23.0101,-1.0,0,0,-2.0,-2,-1,6,3.3,3.38,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,6
307582,3,20120106,1,10,1,2006,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,0,1,3,0.0,0.0,3,3,-2,-2,9.0101,-1.0,0,0,-2.0,-2,-1,6,2.7,2.7,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
308656,1,20120719,2,7,1,2012,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,0,0,1,0.0,9666.0,1,3,-2,0,52.0301,-1.0,0,0,-2.0,-2,-1,6,3.15,3.69,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3
340919,3,20141021,2,2,1,-1,3.9,-1,-1,0,1,-2.0,-2.0,-2,3,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
301318,1,20110609,1,1,1,-1,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,18186.0,1,3,0,0,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.68,3.04,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,6
352784,1,20160428,2,4,1,-1,3.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,0.0,1,3,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,1.88,2.19,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
