StudentID,Dropout,CohortTerm_x,RegistrationDate,Gender,BirthMonth,HSDip,HSDipYr,HSGPAUnwtd,HSGPAWtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus,cohort term,Adjusted Gross Income,Parent Adjusted Gross Income,CohortTerm_y,Term,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,Marital Status_Divorced,Marital Status_Married,Marital Status_Separated,Marital Status_Single,Father's Highest Grade Level_College,Father's Highest Grade Level_High School,Father's Highest Grade Level_Middle School,Father's Highest Grade Level_Unknown,Mother's Highest Grade Level_College,Mother's Highest Grade Level_High School,Mother's Highest Grade Level_Middle School,Mother's Highest Grade Level_Unknown,Housing_Off Campus,Housing_On Campus Housing,Housing_With Parent,Race
357154,0,1,20160705,1,11,1,-1,-1.0,-1,-1,0,2,90.0,55.0,-1,0,0,0,0,0,1,9110.0,0.0,1,3,-2,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,0.69,1.36,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
358708,0,1,20160726,2,2,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,21716.0,9317.0,1,6,-2,-2,51.3899,-1.0,8,0,51.3899,-2,-1,6,3.64,3.36,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4
356086,0,1,20160630,2,11,1,-1,-1.0,-1,-1,0,2,86.0,63.0,-1,2,0,0,0,0,1,2768.0,12373.0,1,3,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.7,3.7,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
278471,0,1,20160429,2,10,1,-1,-1.0,-1,-1,0,2,71.0,66.0,-1,2,1,1,0,0,1,12401.0,0.0,1,3,0,0,13.1202,-1.0,0,0,-2.0,-2,-1,6,3.22,3.3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
356493,0,1,20160606,2,10,1,-1,-1.0,-1,-1,0,2,125.0,96.0,-1,0,0,0,0,0,1,2768.0,12373.0,1,3,-2,-2,13.1209,-1.0,0,0,-2.0,-2,-1,6,3.5,3.28,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
356809,0,1,20160606,2,11,1,-1,-1.0,-1,-1,0,2,69.0,46.0,-1,0,0,0,0,0,1,3556.0,0.0,1,3,-2,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,2.5,2.58,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
356861,0,1,20160829,1,2,1,-1,-1.0,-1,-1,0,2,66.0,62.0,-1,2,0,0,0,0,1,4776.0,0.0,1,3,-2,-2,52.1401,-1.0,0,0,-2.0,-2,-1,6,2.08,2.65,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,6
353991,0,1,20160504,1,2,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,10771.0,178985.0,1,1,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.7,3.7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3
359050,0,1,20160825,1,7,1,-1,-1.0,-1,-1,0,2,110.0,66.0,-1,2,0,0,0,0,1,0.0,0.0,1,3,-2,-2,43.0399,-1.0,0,0,-2.0,-2,-1,6,0.8,2.24,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,7
358205,0,1,20160804,1,3,1,-1,-1.0,-1,-1,0,2,87.0,66.0,-1,2,0,0,0,0,1,0.0,58529.0,1,3,-2,-2,9.0101,-1.0,0,0,-2.0,-2,-1,6,2.7,2.77,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,4
324512,0,1,20160505,2,6,1,-1,-1.0,-1,-1,0,2,78.0,66.0,-1,2,0,0,0,0,1,15882.0,21313.0,1,3,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.91,3.95,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
356093,0,1,20160426,1,4,1,-1,-1.0,-1,-1,0,2,71.0,66.0,-1,2,0,0,0,0,1,12487.0,62838.0,1,3,-2,-2,43.0399,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
331803,0,1,20160725,1,7,1,-1,-1.0,-1,-1,0,2,59.0,40.0,-1,0,0,0,0,0,1,0.0,59525.0,1,6,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,2.2,1.73,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,7
356790,0,1,20160613,2,9,1,-1,-1.0,-1,-1,0,2,50.0,35.0,-1,0,0,0,1,0,1,0.0,33156.0,1,3,-2,-2,51.0999,-1.0,0,0,-2.0,-2,-1,6,2.24,2.38,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
345225,0,1,20160630,2,9,1,-1,-1.0,-1,-1,0,2,31.0,17.0,-1,0,1,0,0,1,1,0.0,8425.0,1,3,0,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,1.5,1.31,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
345958,0,1,20160712,1,10,1,-1,-1.0,-1,-1,0,2,32.0,32.0,-1,0,0,0,0,0,1,0.0,83110.0,1,3,-2,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
355414,0,1,20160719,1,10,1,2016,3.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,5518.0,0.0,1,3,0,-2,11.0101,-1.0,0,0,-2.0,-2,-1,6,2.84,2.92,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
356704,0,1,20160705,1,10,1,-1,-1.0,-1,-1,0,2,20.0,13.0,-1,0,0,0,0,0,1,1982.0,206116.0,1,3,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.34,3.23,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,6
352355,0,1,20160629,1,1,1,2016,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,13461.0,1,1,0,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,0.39,0.39,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
351542,0,1,20160510,2,2,1,-1,3.89,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,0.0,23389.0,1,3,-2,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.24,3.3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
351826,0,1,20160714,2,2,1,-1,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,34344.0,1,3,0,-2,40.0501,-1.0,0,0,-2.0,-2,-1,6,1.86,2.22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3
352238,0,1,20160419,1,2,1,2016,3.87,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,1,646.0,133869.0,1,3,0,-2,52.1401,-1.0,0,0,-2.0,-2,-1,6,2.89,3.15,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,6
352748,0,1,20160510,1,3,1,2016,3.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,22096.0,1,3,0,1,23.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,1.38,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
356906,0,1,20160611,2,2,1,2016,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,7724.0,40633.0,1,3,1,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.07,3.12,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
352816,0,1,20160406,2,2,1,-1,4.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,76657.0,1,3,0,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,3.94,3.97,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
352919,0,1,20160512,2,3,1,2016,3.98,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,0.0,21739.0,1,3,-2,-2,54.0101,-1.0,0,0,-2.0,-2,-1,6,3.91,3.72,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
342029,0,1,20160525,1,2,1,2016,2.82,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,395099.0,1,3,0,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,3.55,3.58,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,6
352948,0,1,20160503,1,3,1,2016,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,1971.0,91723.0,1,3,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.31,2.39,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4
355406,0,1,20160512,1,2,1,2016,3.32,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,26284.0,1,3,0,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,1.88,2.42,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
355446,0,1,20160518,1,3,1,2016,2.67,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,2768.0,12373.0,1,3,-2,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,2.25,2.74,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
355425,0,1,20160628,2,4,1,-1,2.62,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,5019.0,36332.0,1,3,0,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,3.7,3.62,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
354420,0,1,20160607,2,12,1,2016,3.11,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,80755.0,1,3,0,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,3.52,3.17,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
357550,0,1,20160719,2,2,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,6317.0,57720.0,1,6,-2,-2,51.3899,-1.0,8,0,51.3899,-2,-1,6,3.84,3.56,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3
351120,0,1,20160413,1,3,1,2016,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,14204.0,1,3,0,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,2.0,2.8,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
354154,0,1,20160705,2,1,1,2016,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,14204.0,1,3,0,-2,45.1101,-1.0,0,0,-2.0,-2,-1,6,2.85,3.13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4
352905,0,1,20160714,1,4,1,2016,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,44009.0,1,3,0,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,2.41,2.46,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
356004,0,1,20160510,2,3,1,2016,4.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,0.0,15918.0,1,3,-2,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,0.39,2.21,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
357933,0,1,20160726,1,3,1,2016,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,103000.0,1,1,1,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
349816,0,1,20160407,2,3,1,2016,3.09,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,5185.0,90728.0,1,3,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.33,3.28,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4
355707,0,1,20160526,2,3,1,2016,2.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,67492.0,74021.0,1,3,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,0.99,1.52,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
351521,0,1,20160524,2,3,1,-1,3.61,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,35285.0,1,3,0,-2,23.0101,-1.0,0,0,-2.0,-2,-1,6,1.35,2.76,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4
354353,0,1,20160630,1,3,1,2016,2.84,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,15312.0,1,3,0,-2,52.0801,-1.0,0,0,-2.0,-2,-1,6,2.85,2.82,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
359107,0,1,20160822,2,3,1,-1,3.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,35770.0,1,3,0,-2,52.1401,-1.0,0,0,-2.0,-2,-1,6,3.49,3.31,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
351653,0,1,20160510,2,3,1,2016,3.3,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,86523.0,1,3,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.91,3.95,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
349948,0,1,20160714,2,3,1,-1,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,0.0,1,3,0,1,42.0101,-1.0,0,0,-2.0,-2,-1,6,1.22,1.68,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
349561,0,1,20160517,1,3,1,2016,3.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,1,0.0,61759.0,1,3,1,-2,11.0101,-1.0,0,0,-2.0,-2,-1,6,3.23,3.46,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,3
349563,0,1,20160419,1,3,1,2016,3.13,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,0,1,0.0,10669.0,1,3,0,-2,51.0,-1.0,0,0,-2.0,-2,-1,6,1.65,2.57,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
351652,0,1,20160714,2,3,1,2016,3.02,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,2774.0,12825.0,1,3,0,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.61,3.17,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
354562,0,1,20160719,2,3,1,-1,2.41,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,27620.0,1,3,1,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,0.0,2.93,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
356220,0,1,20160621,1,3,1,2016,2.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,26663.0,1,3,0,-2,11.0101,-1.0,0,0,-2.0,-2,-1,6,3.58,2.82,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
356839,0,1,20160712,2,3,1,2016,3.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,5321.0,0.0,1,3,0,1,40.0501,-1.0,0,0,-2.0,-2,-1,6,2.3,2.01,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4
351228,0,1,20160517,2,3,1,2016,2.61,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,39518.0,1,3,0,-2,54.0101,-1.0,0,0,-2.0,-2,-1,6,2.55,2.58,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
351720,0,1,20160504,1,3,1,-1,3.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,76652.0,1,3,0,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.57,3.65,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
352017,0,1,20160727,2,3,1,2016,2.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,0.0,1,3,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.58,3.36,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,4
352486,0,1,20160512,1,10,1,2016,3.3,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,8990.0,77977.0,1,1,1,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.52,3.51,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,6
353234,0,1,20160524,2,9,1,2016,3.34,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,20999.0,1,3,1,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,2.58,2.9,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
349941,0,1,20160504,2,10,1,2016,3.87,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,16128.0,1,3,0,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,4.0,3.28,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3
350489,0,1,20160413,2,2,1,2016,3.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,1,0.0,33726.0,1,1,1,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
357247,0,1,20160613,2,11,1,-1,-1.0,-1,-1,0,2,78.0,66.0,-1,2,0,0,0,0,1,21757.0,0.0,1,6,-2,-2,51.0,-1.0,0,0,-2.0,-2,-1,6,4.0,3.94,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3
350511,0,1,20160627,2,3,1,-1,1.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,14498.0,1,3,0,-2,23.0101,-1.0,0,0,-2.0,-2,-1,6,2.74,3.1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
352359,0,1,20160509,2,5,1,-1,-1.0,-1,-1,0,2,53.0,72.0,-1,2,0,0,0,0,1,9281.0,0.0,1,3,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
355509,0,1,20160519,2,4,1,-1,-1.0,-1,-1,0,2,60.0,60.0,-1,2,0,0,0,0,1,38531.0,0.0,1,3,-2,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,3.0,2.82,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
350478,0,1,20160420,2,6,1,-1,-1.0,-1,-1,0,2,107.0,90.0,-1,2,0,0,0,0,1,52686.0,0.0,1,6,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.2,3.65,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4
293721,0,1,20160823,2,7,1,-1,-1.0,-1,-1,0,2,70.0,73.0,-1,2,0,0,0,0,1,2768.0,12373.0,1,6,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.7,3.59,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
355676,0,1,20160707,2,11,1,-1,-1.0,-1,-1,0,2,65.0,65.0,-1,0,0,0,0,0,1,22405.0,0.0,1,1,-2,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
355693,0,1,20160721,1,8,1,-1,-1.0,-1,-1,0,2,64.0,53.0,-1,0,0,0,0,0,1,18580.0,0.0,1,3,-2,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,2.5,2.83,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
306758,0,1,20160813,1,8,1,-1,-1.0,-1,-1,0,2,96.0,65.0,-1,0,0,0,0,0,1,13922.0,0.0,1,3,-2,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
349801,0,1,20160531,2,9,1,-1,-1.0,-1,-1,0,2,58.0,40.0,-1,0,0,0,0,0,1,12659.0,0.0,1,3,-2,-2,51.0,-1.0,0,0,-2.0,-2,-1,6,3.46,3.71,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
358949,0,1,20160908,1,10,1,-1,-1.0,-1,-1,0,2,120.0,86.0,-1,2,0,0,0,0,1,670.0,0.0,1,6,-2,-2,43.0199,-1.0,8,0,43.0199,-2,-1,6,3.15,2.69,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
357855,0,1,20160910,2,11,1,-1,-1.0,-1,-1,0,2,100.0,70.0,-1,0,0,0,0,0,1,22544.0,114010.0,1,1,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,4
358244,0,1,20160718,1,10,1,-1,-1.0,-1,-1,0,2,117.0,96.0,-1,0,0,0,0,0,1,2768.0,12373.0,1,1,-2,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,0.33,0.33,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
357253,0,1,20160720,1,10,1,-1,-1.0,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,1,8294.0,0.0,1,6,-2,-2,51.3899,-1.0,8,0,51.3899,-2,-1,6,4.0,3.82,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6
298993,0,1,20160823,2,2,1,-1,-1.0,-1,-1,0,2,123.0,66.0,-1,2,0,0,0,0,1,11537.0,0.0,1,3,-2,-2,45.1101,13.1209,0,0,-2.0,-2,-1,6,3.31,3.27,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
354941,0,1,20160414,2,4,1,-1,-1.0,-1,-1,0,2,80.0,66.0,-1,2,0,0,0,0,1,4468.0,7370.0,1,1,-2,-2,42.0101,13.1209,0,0,-2.0,-2,-1,6,3.33,3.32,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
317164,0,1,20160630,2,12,1,-1,-1.0,-1,-1,0,2,58.0,58.0,-1,2,0,0,0,0,1,20382.0,21743.0,1,3,-2,-2,43.0399,-1.0,0,0,-2.0,-2,-1,6,3.94,3.94,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
320377,0,1,20160413,2,4,1,-1,-1.0,-1,-1,0,2,47.0,65.0,-1,2,0,0,0,0,1,0.0,12283.0,1,3,-2,-2,13.1209,-1.0,0,0,-2.0,-2,-1,6,3.29,3.38,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,6
313892,0,1,20160706,2,12,1,-1,-1.0,-1,-1,0,2,92.0,48.0,-1,0,0,0,0,0,1,12817.0,0.0,1,1,-2,-2,45.1101,-1.0,0,0,-2.0,-2,-1,6,0.67,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
358940,0,1,20160831,1,5,1,-1,-1.0,-1,-1,0,2,66.0,60.0,-1,2,0,0,0,0,1,13403.0,31346.0,1,3,-2,-2,11.0101,-1.0,0,0,-2.0,-2,-1,6,1.2,1.64,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
316534,0,1,20160418,2,4,1,-1,-1.0,-1,-1,0,2,53.0,66.0,-1,2,0,0,0,0,1,10545.0,30900.0,1,3,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.25,3.48,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
355952,0,1,20160412,1,4,1,-1,-1.0,-1,-1,0,2,54.0,66.0,-1,0,0,0,0,0,1,10843.0,118099.0,1,3,-2,-2,43.0399,-1.0,0,0,-2.0,-2,-1,6,3.83,3.92,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
355272,0,1,20160412,1,4,1,-1,-1.0,-1,-1,0,2,79.0,66.0,-1,2,0,0,0,0,1,7048.0,197656.0,1,3,-2,-2,43.0399,-1.0,0,0,-2.0,-2,-1,6,4.0,3.97,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,6
358921,0,1,20160824,2,10,1,-1,-1.0,-1,-1,0,2,65.0,65.0,-1,2,0,0,0,0,1,0.0,0.0,1,3,-2,-2,42.0101,13.1209,0,0,-2.0,-2,-1,6,4.0,3.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4
354669,0,1,20160629,1,10,1,-1,2.38,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,2839.0,22487.0,1,1,1,-2,45.1101,-1.0,0,0,-2.0,-2,-1,6,2.04,2.04,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
351813,0,1,20160621,1,4,1,2016,2.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,64236.0,1,3,0,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.3,3.39,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
353582,0,1,20160428,2,3,1,2016,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,14259.0,1,3,1,-2,51.0706,-1.0,0,0,-2.0,-2,-1,6,2.89,2.53,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
350762,0,1,20160504,2,12,1,-1,3.21,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,0.0,1,3,0,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.0,3.31,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4
356013,0,1,20160518,2,12,1,2016,2.83,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,35388.0,1,3,1,1,52.0201,-1.0,0,0,-2.0,-2,-1,6,0.99,1.87,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
353737,0,1,20160718,1,12,1,-1,3.87,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,402.0,8614.0,1,3,0,-2,40.0801,-1.0,0,0,-2.0,-2,-1,6,3.5,3.54,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
352169,0,1,20160512,1,12,1,2016,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,0.0,76367.0,1,3,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,2.31,2.53,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
351654,0,1,20160407,2,4,1,-1,3.48,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,0.0,140373.0,1,3,-2,-2,13.1001,-1.0,0,0,-2.0,-2,-1,6,3.81,3.79,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
355500,0,1,20160531,1,5,1,2016,2.3,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,78122.0,1,3,1,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,0.0,0.84,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
351996,0,1,20160427,2,4,1,-1,2.84,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,42597.0,1,3,0,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,2.16,2.1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
350785,0,1,20160407,1,5,1,2016,2.35,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,52551.0,1,3,0,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,1.77,1.99,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
